"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"cap","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",260.126949770946
"cap","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-4.55697825881807
"cap","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.0156500143066667
"cap","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1.02626655676563
"cap","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",17.409841673965
"cap","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",26.4433081978801
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",34.4538270266667
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.66185635
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.228285709
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",173.826185490467
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.34803305
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.75012470575
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",246.543432564
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",3.040665
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",2.5476373741
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",255.754413203667
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",3.6397975
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",2.9876906945
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",262.147864264
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",3.560626
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.865404358535
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",267.674224930603
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",3.707313
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.88763446882144
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",267.465635088997
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",3.63028
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.8630068293498
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",264.939567484841
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",3.5688745
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",1.81968911329755
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",258.021365124472
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",3.291786
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",1.7434060851894
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",244.478809940669
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",3.348797
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",1.62201774507435
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",227.293756278344
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",3.3358015
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",1.4779316842472
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",209.889462976537
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",3.2937365
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",1.33438801630055
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",193.302950446048
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",3.2308975
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",1.2187934924297
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",180.22181935523
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",3.15464
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",1.134756847776
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",169.133557928925
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",3.07286
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",1.063653087878
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",153.851285562215
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",2.984641
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0.959688378502
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",135.311001297449
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",2.892145
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0.8073874480635
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",123.481251713714
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",2.7873585
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0.75131858601
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",113.748016899506
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",2.670493
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0.70534011413
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",104.399882407854
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",2.550831
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",0.654393587386
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",95.0922118790197
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",2.433707
"cap","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",0.599635062944
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",6.05902594
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",0.067577563445
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",49.1704502666667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.86719155205
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",124.117832556667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.0638738447184
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",126.490480783333
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.8678672053056
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",137.796102546667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.8736245570244
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",148.883230503333
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.97470571784
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",149.984626568333
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.88002807877196
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",143.716186951333
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.71007799783344
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",136.936874044667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",1.52251598918644
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",132.508496651667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",1.45042515467852
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",131.351813241
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",1.4395840836346
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",130.215040274
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",1.4383437455262
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",129.280408029667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",1.44826074943039
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",126.956408289333
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",1.44534146877426
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",124.2359231476
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",1.4372658510423
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",121.393025754367
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",1.42642679650341
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",118.945519583367
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",1.41505289588522
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",117.875553798567
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",1.41336720379548
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",116.542809824467
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",1.40646919897894
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",115.193754693233
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",1.39737760580622
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",113.898481535667
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",1.38722123372986
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",112.666003862867
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",1.3773342712663
"cap","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",0
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",1975,"Vint_1975","1975$/GJ",139.539558
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",1990,"Vint_1990","1975$/GJ",194.02343
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2005,"Vint_2005","1975$/GJ",190.71757
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2010,"Vint_2010","1975$/GJ",196.96798
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2015,"Vint_2015","1975$/GJ",198.46966
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2020,"Vint_2020","1975$/GJ",53227.63182
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2025,"Vint_2025","1975$/GJ",295.33283
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2030,"Vint_2030","1975$/GJ",271.22306
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2035,"Vint_2035","1975$/GJ",262.37322
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2040,"Vint_2040","1975$/GJ",255.37226
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2045,"Vint_2045","1975$/GJ",249.81654
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2050,"Vint_2050","1975$/GJ",245.65604
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2055,"Vint_2055","1975$/GJ",244.24783
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2060,"Vint_2060","1975$/GJ",243.71893
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2065,"Vint_2065","1975$/GJ",244.08414
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2070,"Vint_2070","1975$/GJ",244.81524
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2075,"Vint_2075","1975$/GJ",244.09351
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2080,"Vint_2080","1975$/GJ",240.85403
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2085,"Vint_2085","1975$/GJ",239.26975
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2090,"Vint_2090","1975$/GJ",238.101
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2095,"Vint_2095","1975$/GJ",237.47248
"cap","South Korea","South Korea","hydrogenCostsByTech","Year",2100,"Vint_2100","1975$/GJ",237.24902
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2025,"Vint_2025","EJ",0.01513940009956
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2025,"Vint_2025","km^3",0.0012858817836
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2025,"Vint_2025","million ton-km",1.61113
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2030,"Vint_2030","EJ",0.0890214187392
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2030,"Vint_2030","km^3",0.00703616325518
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2030,"Vint_2030","million ton-km",4.94614
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2035,"Vint_2035","EJ",0.19354022296184
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2035,"Vint_2035","km^3",0.01535187715299
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2035,"Vint_2035","million ton-km",10.7019
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2040,"Vint_2040","EJ",0.29370527544065
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2040,"Vint_2040","km^3",0.02338512477026
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2040,"Vint_2040","million ton-km",16.1163
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2045,"Vint_2045","EJ",0.361434828931605
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2045,"Vint_2045","km^3",0.02926849758424
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2045,"Vint_2045","million ton-km",19.6948
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2050,"Vint_2050","EJ",0.423585186803845
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2050,"Vint_2050","km^3",0.03494229123334
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2050,"Vint_2050","million ton-km",23.6648
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2055,"Vint_2055","EJ",0.522454417901015
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2055,"Vint_2055","km^3",0.04353478964011
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2055,"Vint_2055","million ton-km",30.049
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2060,"Vint_2060","EJ",0.634827280943239
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2060,"Vint_2060","km^3",0.05365844304362
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2060,"Vint_2060","million ton-km",37.4564
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2065,"Vint_2065","EJ",0.7266575434249
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2065,"Vint_2065","km^3",0.0626667926593
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2065,"Vint_2065","million ton-km",43.1607
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2070,"Vint_2070","EJ",0.7809034921234
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2070,"Vint_2070","km^3",0.069004007077
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2070,"Vint_2070","million ton-km",46.725
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2075,"Vint_2075","EJ",0.8154349375031
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2075,"Vint_2075","km^3",0.073415956948
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2075,"Vint_2075","million ton-km",48.8545
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2080,"Vint_2080","EJ",0.854439528251
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2080,"Vint_2080","km^3",0.0771560304143
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2080,"Vint_2080","million ton-km",50.9483
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2085,"Vint_2085","EJ",0.8906380111906
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2085,"Vint_2085","km^3",0.080372040313
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2085,"Vint_2085","million ton-km",53.3225
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2090,"Vint_2090","EJ",0.9262300144474
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2090,"Vint_2090","km^3",0.083250959771
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2090,"Vint_2090","million ton-km",55.8901
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2095,"Vint_2095","EJ",0.956271556386
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2095,"Vint_2095","km^3",0.085585098069
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2095,"Vint_2095","million ton-km",58.2765
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2100,"Vint_2100","EJ",0.980851767311
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2100,"Vint_2100","km^3",0.08748742352
"cap","South Korea","South Korea","hydrogenInputsByTech","Year",2100,"Vint_2100","million ton-km",60.4379
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2025,"Vint_2025","EJ",0.012394974983
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2030,"Vint_2030","EJ",0.0740794749622
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2035,"Vint_2035","EJ",0.1609858934884
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2040,"Vint_2040","EJ",0.2446120432482
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2045,"Vint_2045","EJ",0.3011985629404
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2050,"Vint_2050","EJ",0.352862253443
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2055,"Vint_2055","EJ",0.436434584922
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2060,"Vint_2060","EJ",0.5318810943872
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2065,"Vint_2065","EJ",0.609933395629
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2070,"Vint_2070","EJ",0.65580384779
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2075,"Vint_2075","EJ",0.6855060832
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2080,"Vint_2080","EJ",0.720292576177
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2085,"Vint_2085","EJ",0.75227395743
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2090,"Vint_2090","EJ",0.7836696158
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2095,"Vint_2095","EJ",0.81015242958
"cap","South Korea","South Korea","hydrogenOutputsByTech","Year",2100,"Vint_2100","EJ",0.83164536948
